customer_id,email,name,country,signup_date,age,account_type,created_at
912,customer912@example.com,Customer 912,UK,2023-08-22,51,Business,2023-08-22 00:00:00
913,customer913@example.com,Customer 913,Germany,2023-06-28,24,Business,2023-06-28 00:00:00
914,customer914@example.com,Customer 914,Germany,2023-12-23,38,Individual,2023-12-23 00:00:00
915,customer915@example.com,Customer 915,USA,2023-06-03,69,Enterprise,2023-06-03 00:00:00
916,customer916@example.com,Customer 916,USA,2023-02-28,72,Business,2023-02-28 00:00:00
917,customer917@example.com,Customer 917,USA,2023-11-28,61,Individual,2023-11-28 00:00:00
918,customer918@example.com,Customer 918,France,2023-05-05,29,Enterprise,2023-05-05 00:00:00
919,customer919@example.com,Customer 919,Canada,2023-03-23,53,Business,2023-03-23 00:00:00
920,customer920@example.com,Customer 920,UK,2023-08-25,69,Business,2023-08-25 00:00:00
921,customer921@example.com,Customer 921,UK,2023-11-19,29,Enterprise,2023-11-19 00:00:00
922,customer922@example.com,Customer 922,Germany,2023-12-03,43,Individual,2023-12-03 00:00:00
923,customer923@example.com,Customer 923,UK,2023-11-11,46,Enterprise,2023-11-11 00:00:00
924,customer924@example.com,Customer 924,Germany,2023-08-08,18,Enterprise,2023-08-08 00:00:00
925,customer925@example.com,Customer 925,UK,2023-04-20,35,Enterprise,2023-04-20 00:00:00
926,customer926@example.com,Customer 926,France,2023-02-02,24,Enterprise,2023-02-02 00:00:00
927,customer927@example.com,Customer 927,Canada,2023-04-06,38,Individual,2023-04-06 00:00:00
928,customer928@example.com,Customer 928,USA,2023-08-23,34,Enterprise,2023-08-23 00:00:00
929,customer929@example.com,Customer 929,France,2023-09-08,58,Business,2023-09-08 00:00:00
930,customer930@example.com,Customer 930,Germany,2023-11-02,57,Business,2023-11-02 00:00:00
931,customer931@example.com,Customer 931,USA,2023-10-28,40,Business,2023-10-28 00:00:00
932,customer932@example.com,Customer 932,France,2023-08-23,29,Enterprise,2023-08-23 00:00:00
933,customer933@example.com,Customer 933,Canada,2023-12-28,57,Enterprise,2023-12-28 00:00:00
934,customer934@example.com,Customer 934,Australia,2023-02-13,26,Business,2023-02-13 00:00:00
935,customer935@example.com,Customer 935,UK,2023-03-02,37,Individual,2023-03-02 00:00:00
936,customer936@example.com,Customer 936,Canada,2023-04-04,62,Individual,2023-04-04 00:00:00
937,customer937@example.com,Customer 937,Germany,2023-09-19,44,Enterprise,2023-09-19 00:00:00
938,customer938@example.com,Customer 938,France,2023-03-12,42,Business,2023-03-12 00:00:00
939,customer939@example.com,Customer 939,Germany,2023-04-06,58,Enterprise,2023-04-06 00:00:00
940,customer940@example.com,Customer 940,Australia,2023-12-22,29,Enterprise,2023-12-22 00:00:00
941,customer941@example.com,Customer 941,Germany,2023-03-27,36,Individual,2023-03-27 00:00:00
942,customer942@example.com,Customer 942,Canada,2023-04-06,71,Business,2023-04-06 00:00:00
943,customer943@example.com,Customer 943,USA,2023-11-14,73,Business,2023-11-14 00:00:00
944,customer944@example.com,Customer 944,Germany,2023-01-05,26,Individual,2023-01-05 00:00:00
945,customer945@example.com,Customer 945,France,2023-07-16,50,Enterprise,2023-07-16 00:00:00
946,customer946@example.com,Customer 946,Germany,2023-09-11,61,Business,2023-09-11 00:00:00
947,customer947@example.com,Customer 947,Australia,2023-08-01,71,Business,2023-08-01 00:00:00
948,customer948@example.com,Customer 948,UK,2023-09-08,23,Enterprise,2023-09-08 00:00:00
949,customer949@example.com,Customer 949,UK,2023-01-16,36,Individual,2023-01-16 00:00:00
950,customer950@example.com,Customer 950,UK,2023-05-21,52,Business,2023-05-21 00:00:00
951,customer951@example.com,Customer 951,Germany,2023-03-28,54,Enterprise,2023-03-28 00:00:00
952,customer952@example.com,Customer 952,France,2023-09-11,50,Individual,2023-09-11 00:00:00
953,customer953@example.com,Customer 953,USA,2023-10-21,35,Enterprise,2023-10-21 00:00:00
954,customer954@example.com,Customer 954,France,2023-07-07,70,Individual,2023-07-07 00:00:00
955,customer955@example.com,Customer 955,France,2023-08-14,31,Business,2023-08-14 00:00:00
956,customer956@example.com,Customer 956,Australia,2023-02-22,71,Enterprise,2023-02-22 00:00:00
957,customer957@example.com,Customer 957,Canada,2023-05-07,73,Individual,2023-05-07 00:00:00
958,customer958@example.com,Customer 958,Canada,2023-08-19,40,Individual,2023-08-19 00:00:00
959,customer959@example.com,Customer 959,USA,2023-08-13,67,Individual,2023-08-13 00:00:00
960,customer960@example.com,Customer 960,Australia,2023-04-18,55,Enterprise,2023-04-18 00:00:00
961,customer961@example.com,Customer 961,Australia,2023-06-29,57,Enterprise,2023-06-29 00:00:00
962,customer962@example.com,Customer 962,UK,2023-08-08,57,Individual,2023-08-08 00:00:00
963,customer963@example.com,Customer 963,UK,2023-04-16,69,Individual,2023-04-16 00:00:00
964,customer964@example.com,Customer 964,Canada,2023-10-19,52,Business,2023-10-19 00:00:00
965,customer965@example.com,Customer 965,France,2023-11-02,28,Business,2023-11-02 00:00:00
966,customer966@example.com,Customer 966,Canada,2023-12-27,36,Enterprise,2023-12-27 00:00:00
967,customer967@example.com,Customer 967,France,2023-05-17,75,Enterprise,2023-05-17 00:00:00
968,customer968@example.com,Customer 968,UK,2023-02-18,66,Business,2023-02-18 00:00:00
969,customer969@example.com,Customer 969,Canada,2023-01-31,73,Enterprise,2023-01-31 00:00:00
970,customer970@example.com,Customer 970,Australia,2023-03-06,73,Individual,2023-03-06 00:00:00
971,customer971@example.com,Customer 971,UK,2023-05-08,63,Business,2023-05-08 00:00:00
972,customer972@example.com,Customer 972,Australia,2023-05-07,43,Business,2023-05-07 00:00:00
973,customer973@example.com,Customer 973,France,2023-03-14,58,Business,2023-03-14 00:00:00
974,customer974@example.com,Customer 974,Germany,2023-11-18,42,Business,2023-11-18 00:00:00
975,customer975@example.com,Customer 975,Australia,2023-02-08,68,Individual,2023-02-08 00:00:00
976,customer976@example.com,Customer 976,France,2023-07-26,65,Business,2023-07-26 00:00:00
977,customer977@example.com,Customer 977,Canada,2023-12-22,47,Business,2023-12-22 00:00:00
978,customer978@example.com,Customer 978,France,2023-06-17,18,Enterprise,2023-06-17 00:00:00
979,customer979@example.com,Customer 979,Australia,2023-02-17,47,Enterprise,2023-02-17 00:00:00
980,customer980@example.com,Customer 980,Australia,2023-12-07,40,Individual,2023-12-07 00:00:00
981,customer981@example.com,Customer 981,Germany,2023-10-01,31,Business,2023-10-01 00:00:00
982,customer982@example.com,Customer 982,Germany,2023-04-19,35,Business,2023-04-19 00:00:00
983,customer983@example.com,Customer 983,Canada,2023-05-26,53,Enterprise,2023-05-26 00:00:00
984,customer984@example.com,Customer 984,France,2023-03-08,72,Business,2023-03-08 00:00:00
985,customer985@example.com,Customer 985,Australia,2023-06-25,66,Individual,2023-06-25 00:00:00
986,customer986@example.com,Customer 986,USA,2023-01-24,58,Business,2023-01-24 00:00:00
987,customer987@example.com,Customer 987,USA,2023-01-09,72,Individual,2023-01-09 00:00:00
988,customer988@example.com,Customer 988,Germany,2023-08-14,18,Business,2023-08-14 00:00:00
989,customer989@example.com,Customer 989,Australia,2023-04-14,26,Enterprise,2023-04-14 00:00:00
990,customer990@example.com,Customer 990,UK,2023-06-04,73,Business,2023-06-04 00:00:00
991,customer991@example.com,Customer 991,Australia,2023-02-17,41,Business,2023-02-17 00:00:00
992,customer992@example.com,Customer 992,Canada,2023-02-12,60,Enterprise,2023-02-12 00:00:00
993,customer993@example.com,Customer 993,USA,2023-03-26,43,Enterprise,2023-03-26 00:00:00
994,customer994@example.com,Customer 994,Australia,2023-06-06,62,Individual,2023-06-06 00:00:00
995,customer995@example.com,Customer 995,Australia,2023-08-08,23,Enterprise,2023-08-08 00:00:00
996,customer996@example.com,Customer 996,USA,2023-02-18,31,Business,2023-02-18 00:00:00
997,customer997@example.com,Customer 997,UK,2023-02-09,55,Individual,2023-02-09 00:00:00
998,customer998@example.com,Customer 998,Australia,2023-09-23,46,Individual,2023-09-23 00:00:00
999,customer999@example.com,Customer 999,Australia,2023-01-05,39,Individual,2023-01-05 00:00:00
1000,customer1000@example.com,Customer 1000,Australia,2023-08-05,26,Business,2023-08-05 00:00:00
1001,customer1001@example.com,Customer 1001,UK,2023-02-06,42,Individual,2023-02-06 00:00:00
1002,customer1002@example.com,Customer 1002,USA,2023-02-22,38,Business,2023-02-22 00:00:00
1003,customer1003@example.com,Customer 1003,UK,2023-06-03,42,Individual,2023-06-03 00:00:00
1004,customer1004@example.com,Customer 1004,Australia,2023-11-25,27,Individual,2023-11-25 00:00:00
1005,customer1005@example.com,Customer 1005,France,2023-09-29,18,Enterprise,2023-09-29 00:00:00
1006,customer1006@example.com,Customer 1006,UK,2023-11-29,46,Business,2023-11-29 00:00:00
1007,customer1007@example.com,Customer 1007,Australia,2023-04-20,65,Individual,2023-04-20 00:00:00
1008,customer1008@example.com,Customer 1008,France,2023-07-30,61,Business,2023-07-30 00:00:00
1009,customer1009@example.com,Customer 1009,USA,2023-04-22,75,Individual,2023-04-22 00:00:00
1010,customer1010@example.com,Customer 1010,USA,2023-03-13,55,Enterprise,2023-03-13 00:00:00
1011,customer1011@example.com,Customer 1011,Canada,2023-07-16,45,Business,2023-07-16 00:00:00
1012,customer1012@example.com,Customer 1012,UK,2023-03-13,35,Enterprise,2023-03-13 00:00:00
1013,customer1013@example.com,Customer 1013,UK,2023-02-13,53,Enterprise,2023-02-13 00:00:00
1014,customer1014@example.com,Customer 1014,Australia,2023-11-04,56,Business,2023-11-04 00:00:00
1015,customer1015@example.com,Customer 1015,USA,2023-12-20,72,Enterprise,2023-12-20 00:00:00
1016,customer1016@example.com,Customer 1016,UK,2023-06-04,51,Enterprise,2023-06-04 00:00:00
1017,customer1017@example.com,Customer 1017,UK,2023-09-18,65,Business,2023-09-18 00:00:00
1018,customer1018@example.com,Customer 1018,Australia,2023-06-01,21,Individual,2023-06-01 00:00:00
1019,customer1019@example.com,Customer 1019,Germany,2023-09-11,25,Individual,2023-09-11 00:00:00
1020,customer1020@example.com,Customer 1020,Australia,2023-09-13,56,Individual,2023-09-13 00:00:00
1021,customer1021@example.com,Customer 1021,USA,2023-09-28,41,Business,2023-09-28 00:00:00
1022,customer1022@example.com,Customer 1022,Germany,2023-03-09,73,Enterprise,2023-03-09 00:00:00
1023,customer1023@example.com,Customer 1023,Canada,2023-08-04,52,Enterprise,2023-08-04 00:00:00
1024,customer1024@example.com,Customer 1024,Germany,2023-03-30,67,Individual,2023-03-30 00:00:00
1025,customer1025@example.com,Customer 1025,France,2023-01-09,22,Individual,2023-01-09 00:00:00
1026,customer1026@example.com,Customer 1026,UK,2023-05-15,20,Individual,2023-05-15 00:00:00
1027,customer1027@example.com,Customer 1027,France,2023-07-23,36,Enterprise,2023-07-23 00:00:00
1028,customer1028@example.com,Customer 1028,France,2023-12-31,67,Business,2023-12-31 00:00:00
1029,customer1029@example.com,Customer 1029,Australia,2023-08-05,43,Individual,2023-08-05 00:00:00
1030,customer1030@example.com,Customer 1030,France,2023-11-24,52,Enterprise,2023-11-24 00:00:00
1031,customer1031@example.com,Customer 1031,Canada,2023-03-20,23,Business,2023-03-20 00:00:00
1032,customer1032@example.com,Customer 1032,France,2023-02-10,31,Individual,2023-02-10 00:00:00
1033,customer1033@example.com,Customer 1033,Canada,2023-10-02,43,Enterprise,2023-10-02 00:00:00
1034,customer1034@example.com,Customer 1034,Australia,2023-11-21,61,Enterprise,2023-11-21 00:00:00
1035,customer1035@example.com,Customer 1035,Canada,2023-02-03,62,Business,2023-02-03 00:00:00
1036,customer1036@example.com,Customer 1036,USA,2023-05-03,33,Individual,2023-05-03 00:00:00
1037,customer1037@example.com,Customer 1037,USA,2023-08-11,47,Enterprise,2023-08-11 00:00:00
1038,customer1038@example.com,Customer 1038,USA,2023-11-08,37,Enterprise,2023-11-08 00:00:00
1039,customer1039@example.com,Customer 1039,Australia,2023-12-03,29,Individual,2023-12-03 00:00:00
1040,customer1040@example.com,Customer 1040,Australia,2023-01-07,26,Enterprise,2023-01-07 00:00:00
1041,customer1041@example.com,Customer 1041,UK,2023-01-06,49,Business,2023-01-06 00:00:00
1042,customer1042@example.com,Customer 1042,France,2023-09-25,68,Enterprise,2023-09-25 00:00:00
1043,customer1043@example.com,Customer 1043,UK,2023-05-13,41,Individual,2023-05-13 00:00:00
1044,customer1044@example.com,Customer 1044,Australia,2023-05-18,74,Individual,2023-05-18 00:00:00
1045,customer1045@example.com,Customer 1045,Canada,2023-01-16,69,Business,2023-01-16 00:00:00
1046,customer1046@example.com,Customer 1046,France,2023-05-20,22,Business,2023-05-20 00:00:00
1047,customer1047@example.com,Customer 1047,France,2023-12-31,58,Individual,2023-12-31 00:00:00
1048,customer1048@example.com,Customer 1048,Germany,2023-09-12,50,Business,2023-09-12 00:00:00
1049,customer1049@example.com,Customer 1049,Germany,2023-01-29,72,Enterprise,2023-01-29 00:00:00
1050,customer1050@example.com,Customer 1050,Canada,2023-03-27,28,Business,2023-03-27 00:00:00
1051,customer1051@example.com,Customer 1051,France,2023-02-22,61,Enterprise,2023-02-22 00:00:00
1052,customer1052@example.com,Customer 1052,UK,2023-03-01,65,Enterprise,2023-03-01 00:00:00
1053,customer1053@example.com,Customer 1053,USA,2023-01-02,72,Individual,2023-01-02 00:00:00
1054,customer1054@example.com,Customer 1054,USA,2023-05-06,48,Business,2023-05-06 00:00:00
1055,customer1055@example.com,Customer 1055,UK,2023-07-16,29,Individual,2023-07-16 00:00:00
1056,customer1056@example.com,Customer 1056,Australia,2023-10-11,65,Enterprise,2023-10-11 00:00:00
1057,customer1057@example.com,Customer 1057,UK,2023-08-03,38,Individual,2023-08-03 00:00:00
1058,customer1058@example.com,Customer 1058,Australia,2023-08-02,38,Business,2023-08-02 00:00:00
1059,customer1059@example.com,Customer 1059,France,2023-02-09,41,Individual,2023-02-09 00:00:00
1060,customer1060@example.com,Customer 1060,Australia,2023-09-15,75,Individual,2023-09-15 00:00:00
1061,customer1061@example.com,Customer 1061,UK,2023-04-02,69,Enterprise,2023-04-02 00:00:00
1062,customer1062@example.com,Customer 1062,Germany,2023-01-24,22,Business,2023-01-24 00:00:00
1063,customer1063@example.com,Customer 1063,Canada,2023-05-25,38,Individual,2023-05-25 00:00:00
1064,customer1064@example.com,Customer 1064,Germany,2023-10-11,18,Business,2023-10-11 00:00:00
1065,customer1065@example.com,Customer 1065,Canada,2023-04-13,54,Business,2023-04-13 00:00:00
1066,customer1066@example.com,Customer 1066,UK,2023-11-15,47,Business,2023-11-15 00:00:00
1067,customer1067@example.com,Customer 1067,Germany,2023-10-30,67,Individual,2023-10-30 00:00:00
1068,customer1068@example.com,Customer 1068,UK,2023-10-07,27,Individual,2023-10-07 00:00:00
1069,customer1069@example.com,Customer 1069,USA,2023-07-29,32,Enterprise,2023-07-29 00:00:00
1070,customer1070@example.com,Customer 1070,Australia,2023-06-27,71,Enterprise,2023-06-27 00:00:00
1071,customer1071@example.com,Customer 1071,Canada,2023-01-05,18,Enterprise,2023-01-05 00:00:00
1072,customer1072@example.com,Customer 1072,Australia,2023-07-12,64,Business,2023-07-12 00:00:00
1073,customer1073@example.com,Customer 1073,UK,2023-02-23,51,Individual,2023-02-23 00:00:00
1074,customer1074@example.com,Customer 1074,Germany,2023-08-03,21,Individual,2023-08-03 00:00:00
1075,customer1075@example.com,Customer 1075,Canada,2023-12-31,23,Individual,2023-12-31 00:00:00
1076,customer1076@example.com,Customer 1076,France,2023-04-29,44,Enterprise,2023-04-29 00:00:00
1077,customer1077@example.com,Customer 1077,Germany,2023-07-10,65,Individual,2023-07-10 00:00:00
1078,customer1078@example.com,Customer 1078,USA,2023-10-25,50,Individual,2023-10-25 00:00:00
1079,customer1079@example.com,Customer 1079,Germany,2023-11-23,22,Enterprise,2023-11-23 00:00:00
1080,customer1080@example.com,Customer 1080,USA,2023-10-18,45,Enterprise,2023-10-18 00:00:00
1081,customer1081@example.com,Customer 1081,UK,2023-03-08,36,Business,2023-03-08 00:00:00
1082,customer1082@example.com,Customer 1082,Germany,2023-06-11,62,Enterprise,2023-06-11 00:00:00
1083,customer1083@example.com,Customer 1083,Canada,2023-06-17,46,Business,2023-06-17 00:00:00
1084,customer1084@example.com,Customer 1084,USA,2023-04-30,30,Individual,2023-04-30 00:00:00
1085,customer1085@example.com,Customer 1085,USA,2023-10-27,27,Individual,2023-10-27 00:00:00
1086,customer1086@example.com,Customer 1086,Germany,2023-03-26,47,Business,2023-03-26 00:00:00
1087,customer1087@example.com,Customer 1087,USA,2023-07-28,52,Business,2023-07-28 00:00:00
1088,customer1088@example.com,Customer 1088,Germany,2023-04-17,37,Business,2023-04-17 00:00:00
1089,customer1089@example.com,Customer 1089,USA,2023-05-16,23,Individual,2023-05-16 00:00:00
1090,customer1090@example.com,Customer 1090,Canada,2023-12-18,70,Enterprise,2023-12-18 00:00:00
1091,customer1091@example.com,Customer 1091,France,2023-12-23,20,Individual,2023-12-23 00:00:00
1092,customer1092@example.com,Customer 1092,UK,2023-06-17,23,Enterprise,2023-06-17 00:00:00
1093,customer1093@example.com,Customer 1093,Canada,2023-05-08,43,Enterprise,2023-05-08 00:00:00
